timestamp,measured,ideal,offset,temperature,operating_hours,vibration,calibration_age,pressure_cycles,anomaly_type,severity,days_to_failure,health_score
1/11/2025 1:00,26.52955771,26.29409523,0.23546248,26.16044469,241,0.698953265,10,11,normal,info,198,95.29
1/11/2025 2:00,27.88820033,27.5,0.388200333,28.2584716,242,0.118680615,10,58,normal,info,192,92.24
1/11/2025 3:00,29.16414312,28.53553391,0.628609217,28.40933317,243,0.050924108,10,28,normal,info,182,87.43
1/11/2025 4:00,29.98132681,29.33012702,0.651199793,29.89758916,244,0.207530135,10,74,normal,info,181,86.98
1/11/2025 5:00,30.24373826,29.82962913,0.414109128,29.52414374,245,0.882724144,10,46,normal,info,191,91.72
1/11/2025 6:00,30.08811919,30,0.08811919,29.38870133,246,0.189588931,10,79,normal,info,204,98.24
1/11/2025 7:00,30.02156236,29.82962913,0.191933226,30.25175014,247,0.280696477,10,20,normal,info,200,96.16
1/11/2025 8:00,29.89943419,29.33012702,0.569307174,29.33823032,248,0.819285041,10,31,normal,info,184,88.61
1/11/2025 9:00,28.77238684,28.53553391,0.236852937,29.05779712,249,0.989364643,10,65,normal,info,198,95.26
1/11/2025 10:00,27.88160377,27.5,0.381603768,27.95850077,250,0.795635292,10,45,normal,info,192,92.37
1/11/2025 11:00,26.44060748,26.29409523,0.14651225,25.85091849,251,0.314877726,10,52,normal,info,202,97.07
1/11/2025 12:00,25.01475933,25,0.014759329,26.18283786,252,0.657757465,10,84,normal,info,207,99.7
1/11/2025 13:00,24.14562344,23.70590477,0.439718664,23.60796758,253,0.230420665,10,15,normal,info,190,91.21
1/11/2025 14:00,22.86275516,22.5,0.36275516,22.39672154,254,0.013562096,10,94,normal,info,193,92.74
1/11/2025 15:00,21.58857948,21.46446609,0.124113381,21.71283497,255,0.552185739,10,29,normal,info,203,97.52
1/11/2025 16:00,21.05031747,20.66987298,0.380444487,20.61662259,256,0.688173032,10,13,normal,info,192,92.39
1/11/2025 17:00,20.4105067,20.17037087,0.240135834,20.38478215,257,0.21186654,10,91,normal,info,198,95.2
1/11/2025 18:00,20.03831056,20,0.038310561,20.1059589,258,0.175961319,10,89,normal,info,206,99.23
1/11/2025 19:00,20.40439127,20.17037087,0.2340204,19.15805359,259,0.887588712,10,81,normal,info,198,95.32
1/11/2025 20:00,21.24209893,20.66987298,0.572225945,20.8022851,260,0.674461283,10,24,normal,info,184,88.56
1/11/2025 21:00,21.8078406,21.46446609,0.343374509,22.48184067,261,0.211413016,10,14,normal,info,194,93.13
1/11/2025 22:00,22.66240708,22.5,0.16240708,22.2591398,262,0.869456941,10,69,normal,info,201,96.75
1/11/2025 23:00,23.98905353,23.70590477,0.283148758,24.53858418,263,0.388385045,10,30,normal,info,196,94.34
1/12/2025 0:00,25.3204216,25,0.320421601,25.01847323,264,0.475218342,11,82,normal,info,194,93.59
1/12/2025 1:00,26.64105794,26.29409523,0.34696271,26.15255569,265,0.630406519,11,76,normal,info,193,93.06
1/12/2025 2:00,27.65370057,27.5,0.153700571,26.60897942,266,0.873087395,11,28,normal,info,201,96.93
1/12/2025 3:00,28.83163383,28.53553391,0.296099921,27.61451703,267,0.972619463,11,33,normal,info,195,94.08
1/12/2025 4:00,29.6540856,29.33012702,0.323958582,29.38836406,268,0.346843305,11,34,normal,info,194,93.52
1/12/2025 5:00,29.81486928,29.82962913,-0.014759855,30.13915139,269,0.726749132,11,40,normal,info,207,99.7
1/12/2025 6:00,30.2358974,30,0.235897397,29.7813796,270,0.74167746,11,86,normal,info,198,95.28
1/12/2025 7:00,29.79363428,29.82962913,-0.03599485,30.0004386,271,0.114798191,11,30,normal,info,206,99.28
1/12/2025 8:00,29.80474764,29.33012702,0.474620625,29.48451066,272,0.867348689,11,15,normal,info,188,90.51
1/12/2025 9:00,28.57275147,28.53553391,0.037217562,29.22379524,273,0.310756608,11,27,normal,info,206,99.26
1/12/2025 10:00,27.70673036,27.5,0.206730356,27.68801533,274,0.57638785,11,68,normal,info,199,95.87
1/12/2025 11:00,27.2452723,26.29409523,0.95117707,26.58150917,275,0.090486292,11,78,normal,info,168,80.98
1/12/2025 12:00,25.15221021,25,0.152210209,24.30857461,276,0.537539204,11,39,normal,info,201,96.96
1/12/2025 13:00,23.81376086,23.70590477,0.107856084,24.31153752,277,0.720245401,11,54,normal,info,203,97.84
1/12/2025 14:00,22.81667517,22.5,0.316675165,23.00748374,278,0.850150498,11,3,normal,info,195,93.67
1/12/2025 15:00,21.70027905,21.46446609,0.235812952,21.8084581,279,0.344583795,11,91,normal,info,198,95.28
1/12/2025 16:00,20.9477826,20.66987298,0.27790962,20.39232234,280,0.964864599,11,97,normal,info,196,94.44
1/12/2025 17:00,20.45100283,20.17037087,0.280631963,19.53560867,281,0.994012536,11,20,normal,info,196,94.39
1/12/2025 18:00,20.68177365,20,0.681773652,20.34591071,282,0.937064655,11,63,normal,info,179,86.36
1/12/2025 19:00,20.4548655,20.17037087,0.284494633,19.91931696,283,0.669748118,11,98,normal,info,196,94.31
1/12/2025 20:00,31.14558444,20.66987298,0.475711461,21.21283219,284,0.261743172,11,29,spike,warning,188,90.49
1/12/2025 21:00,21.63261781,21.46446609,0.168151714,21.20262333,285,0.884721273,11,8,normal,info,201,96.64
1/12/2025 22:00,22.71706474,22.5,0.217064744,23.09310666,286,0.761937775,11,41,normal,info,199,95.66
1/12/2025 23:00,23.9051743,23.70590477,0.199269527,23.79197748,287,0.100915984,11,31,normal,info,200,96.01
1/13/2025 0:00,25.3511652,25,0.3511652,24.52935343,288,0.079985958,12,9,normal,info,193,92.98
1/13/2025 1:00,26.37639797,26.29409523,0.082302741,26.91492078,289,0.875874059,12,75,normal,info,204,98.35
1/13/2025 2:00,27.70405151,27.5,0.204051507,27.52646973,290,0.464476146,12,0,normal,info,199,95.92
1/13/2025 3:00,28.8457034,28.53553391,0.310169499,29.15384084,291,0.85740368,12,55,normal,info,195,93.8
1/13/2025 4:00,29.73419016,29.33012702,0.404063141,29.72532282,292,0.817887742,12,57,normal,info,191,91.92
1/13/2025 5:00,30.25774861,29.82962913,0.428119476,30.37485358,293,0.77008565,12,46,normal,info,190,91.44
1/13/2025 6:00,30.08155185,30,0.081551854,30.35848274,294,0.300311157,12,92,normal,info,204,98.37
1/13/2025 7:00,30.03844673,29.82962913,0.208817603,29.99154876,295,0.607481817,12,6,normal,info,199,95.82
1/13/2025 8:00,29.30391789,29.33012702,-0.026209127,29.66565785,296,0.300168799,12,81,normal,info,207,99.48
1/13/2025 9:00,29.27096119,28.53553391,0.735427286,29.44820464,297,0.090624437,12,32,normal,info,177,85.29
1/13/2025 10:00,27.92473369,27.5,0.424733693,27.43377541,298,0.220832412,12,39,normal,info,190,91.51
1/13/2025 11:00,26.52118928,26.29409523,0.22709405,25.886969,299,0.895319555,12,49,normal,info,198,95.46
1/13/2025 12:00,25.4618554,25,0.461855402,25.14746737,300,0.850358105,12,63,normal,info,189,90.76
1/13/2025 13:00,24.15328208,23.70590477,0.447377307,24.63399659,301,0.695047876,12,89,normal,info,189,91.05
1/13/2025 14:00,22.80997641,22.5,0.309976409,23.12602755,302,0.814606684,12,56,normal,info,195,93.8
1/13/2025 15:00,21.68427651,21.46446609,0.219810412,21.63329449,303,0.315539271,12,86,normal,info,199,95.6
1/13/2025 16:00,21.00186065,20.66987298,0.331987672,20.31000621,304,0.152574459,12,57,normal,info,194,93.36
1/13/2025 17:00,20.61635821,20.17037087,0.445987343,20.75413648,305,0.59076806,12,28,normal,info,189,91.08
1/13/2025 18:00,20.22918371,20,0.229183713,20.14959173,306,0.270836038,12,43,normal,info,198,95.42
1/13/2025 19:00,20.51134921,20.17037087,0.340978342,20.48835784,307,0.915954085,12,48,normal,info,194,93.18
1/13/2025 20:00,20.61967742,20.66987298,-0.050195564,20.6621178,308,0.983973558,12,57,normal,info,206,99
1/13/2025 21:00,21.57860422,21.46446609,0.114138123,20.83684999,309,0.47609139,12,83,normal,info,203,97.72
1/13/2025 22:00,22.67572987,22.5,0.175729867,22.81230332,310,0.7584467,12,78,normal,info,201,96.49
1/13/2025 23:00,24.08607357,23.70590477,0.380168793,24.23324426,311,0.104525381,12,90,normal,info,192,92.4
1/14/2025 0:00,25.08416764,25,0.084167641,24.77279674,312,0.766617464,13,73,normal,info,204,98.32
1/14/2025 1:00,26.85717253,26.29409523,0.563077307,25.81445846,313,0.711984646,13,27,normal,info,184,88.74
1/14/2025 2:00,28.007273,27.5,0.507273,27.3497786,314,0.081392058,13,12,normal,info,187,89.85
1/14/2025 3:00,28.52103116,28.53553391,-0.014502746,28.27332618,315,0.621144389,13,93,normal,info,207,99.71
1/14/2025 4:00,29.44734821,29.33012702,0.11722119,28.97704592,316,0.96265214,13,78,normal,info,203,97.66
1/14/2025 5:00,30.21969785,29.82962913,0.390068714,29.38912922,317,0.259191021,13,60,normal,info,192,92.2
1/14/2025 6:00,30.41730757,30,0.417307566,30.02101952,318,0.346499771,13,12,normal,info,190,91.65
1/14/2025 7:00,29.94286796,29.82962913,0.11323883,29.94525089,319,0.050832099,13,99,normal,info,203,97.74
1/14/2025 8:00,29.68372705,29.33012702,0.353600032,29.45321223,320,0.307254981,13,44,normal,info,193,92.93
1/14/2025 9:00,28.86884166,28.53553391,0.333307758,28.32479243,321,0.273735859,13,63,normal,info,194,93.33
1/14/2025 10:00,27.6866669,27.5,0.186666895,27.81473825,322,0.286120908,13,36,normal,info,200,96.27
1/14/2025 11:00,26.1219542,26.29409523,-0.172141023,25.30203119,323,0.175227513,13,4,normal,info,201,96.56
1/14/2025 12:00,25.38524403,25,0.38524403,25.01899605,324,0.288815406,13,7,normal,info,192,92.3
1/14/2025 13:00,24.14816677,23.70590477,0.442261992,23.69797721,325,0.969590336,13,10,normal,info,189,91.15
1/14/2025 14:00,23.02272191,22.5,0.522721906,22.01163636,326,0.57009357,13,87,normal,info,186,89.55
1/14/2025 15:00,22.0718101,21.46446609,0.607344011,21.43796442,327,0.902129192,13,14,normal,info,183,87.85
1/14/2025 16:00,20.87677756,20.66987298,0.206904578,19.78955476,328,0.103276166,13,83,normal,info,199,95.86
1/14/2025 17:00,20.50938027,20.17037087,0.339009397,19.23938349,329,0.627488877,13,62,normal,info,194,93.22
1/14/2025 18:00,20.46471921,20,0.464719214,19.93544865,330,0.392027056,13,56,normal,info,188,90.71
1/14/2025 19:00,20.46960519,20.17037087,0.29923432,18.46046328,331,0.691558367,13,30,normal,info,195,94.02
1/14/2025 20:00,21.28030917,20.66987298,0.610436192,19.8318214,332,0.216470863,13,20,normal,info,182,87.79
1/14/2025 21:00,21.77015719,21.46446609,0.305691096,21.84267512,333,0.252919413,13,24,normal,info,195,93.89
1/14/2025 22:00,22.99616011,22.5,0.496160106,22.38555992,334,0.996554108,13,34,normal,info,187,90.08
1/14/2025 23:00,24.15863797,23.70590477,0.452733192,23.73633848,335,0.870478337,13,21,normal,info,189,90.95
1/15/2025 0:00,25.34410132,25,0.344101322,25.07111524,336,0.766830342,14,29,normal,info,193,93.12
1/15/2025 1:00,26.6145606,26.29409523,0.320465376,26.39607803,337,0.414027924,14,90,normal,info,194,93.59
1/15/2025 2:00,27.98993338,27.5,0.48993338,27.24270073,338,0.761252753,14,0,normal,info,187,90.2
1/15/2025 3:00,28.75299484,28.53553391,0.217460937,28.46763609,339,0.607904124,14,74,normal,info,199,95.65
1/15/2025 4:00,30.02290975,29.33012702,0.692782734,29.38029469,340,0.476305269,14,15,normal,info,179,86.14
1/15/2025 5:00,30.37327496,29.82962913,0.543645827,29.7478154,341,0.321736516,14,14,normal,info,185,89.13
1/15/2025 6:00,30.67247769,30,0.67247769,29.59781487,342,0.87601767,14,53,normal,info,180,86.55
1/15/2025 7:00,30.46337967,29.82962913,0.633750536,29.7031891,343,0.416869783,14,92,normal,info,181,87.32
1/15/2025 8:00,29.68441401,29.33012702,0.354286994,29.80628709,344,0.791673361,14,92,normal,info,193,92.91
1/15/2025 9:00,28.75648403,28.53553391,0.220950122,28.60982457,345,0.487466574,14,4,normal,info,199,95.58
1/15/2025 10:00,27.85863673,27.5,0.358636731,27.32553914,346,0.303335382,14,80,normal,info,193,92.83
1/15/2025 11:00,26.79528253,26.29409523,0.501187303,25.61817766,347,0.180825331,14,20,normal,info,187,89.98
1/15/2025 12:00,25.62330973,25,0.623309732,25.80403857,348,0.515641867,14,28,normal,info,182,87.53
1/15/2025 13:00,23.63614779,23.70590477,-0.069756984,23.11253337,349,0.259193149,14,23,normal,info,205,98.6
1/15/2025 14:00,22.69984785,22.5,0.199847848,23.45584947,350,0.097702968,14,26,normal,info,200,96
1/15/2025 15:00,21.71679397,21.46446609,0.252327878,21.51877177,351,0.567537368,14,31,normal,info,197,94.95
1/15/2025 16:00,21.63740975,20.66987298,0.967536764,20.51508627,352,0.040600102,14,92,normal,info,168,80.65
1/15/2025 17:00,20.63046625,20.17037087,0.460095385,20.1994252,353,0.033765577,14,73,normal,info,189,90.8
1/15/2025 18:00,20.53394536,20,0.53394536,20.42317571,354,0.072692006,14,17,normal,info,186,89.32
1/15/2025 19:00,20.7722004,20.17037087,0.601829528,19.3801497,355,0.447325041,14,10,normal,info,183,87.96
1/15/2025 20:00,20.75014062,20.66987298,0.080267644,21.2300811,356,0.243167574,14,26,normal,info,204,98.39
1/15/2025 21:00,21.87708523,21.46446609,0.412619139,20.70322148,357,0.440452315,14,86,normal,info,191,91.75
1/15/2025 22:00,22.77048151,22.5,0.270481505,23.39489539,358,0.731290386,14,48,normal,info,197,94.59
1/15/2025 23:00,24.31402445,23.70590477,0.608119671,23.62344299,359,0.179514702,14,38,normal,info,182,87.84
1/16/2025 0:00,25.56132741,25,0.561327412,24.50464862,360,0.885902378,15,82,normal,info,184,88.77
1/16/2025 1:00,26.82604255,26.29409523,0.531947324,26.17771158,361,0.226528645,15,87,normal,info,186,89.36
1/16/2025 2:00,28.02191601,27.5,0.521916006,27.73145639,362,0.108186657,15,12,normal,info,186,89.56
1/16/2025 3:00,28.68423403,28.53553391,0.148700122,27.98593035,363,0.079757042,15,77,normal,info,202,97.03
1/16/2025 4:00,30.19491876,29.33012702,0.864791743,29.77777068,364,0.664659414,15,87,normal,info,172,82.7
1/16/2025 5:00,30.05679038,29.82962913,0.227161253,30.30267796,365,0.278802962,15,81,normal,info,198,95.46
1/16/2025 6:00,30.23197756,30,0.23197756,30.21849824,366,0.162145004,15,77,normal,info,198,95.36
1/16/2025 7:00,30.03793817,29.82962913,0.20830904,30.15788217,367,0.806811684,15,85,normal,info,199,95.83
1/16/2025 8:00,9.924227232,29.33012702,0.594100213,29.21441799,368,0.917051592,15,87,out_of_range,critical,183,88.12
1/16/2025 9:00,28.94169094,28.53553391,0.406157029,28.42980555,369,0.097746483,15,13,normal,info,191,91.88
1/16/2025 10:00,27.53832067,27.5,0.038320672,27.23402501,370,0.4407494,15,34,normal,info,206,99.23
1/16/2025 11:00,26.38864423,26.29409523,0.094549009,27.15522892,371,0.291976009,15,59,normal,info,204,98.11
1/16/2025 12:00,25.43570614,25,0.435706141,25.83635692,372,0.302072901,15,80,normal,info,190,91.29
1/16/2025 13:00,24.22438207,23.70590477,0.518477291,24.0242261,373,0.181317476,15,53,normal,info,186,89.63
1/16/2025 14:00,25.78443228,22.5,0.516070778,22.86088363,374,0.374732013,15,61,noise,warning,186,89.68
1/16/2025 15:00,21.84836914,21.46446609,0.383903041,21.80256574,375,0.500065192,15,91,normal,info,192,92.32
1/16/2025 16:00,21.17443641,20.66987298,0.504563424,20.41706269,376,0.374477898,15,79,normal,info,187,89.91
1/16/2025 17:00,20.54420577,20.17037087,0.373834899,20.88218805,377,0.520745361,15,23,normal,info,192,92.52
1/16/2025 18:00,20.66162829,20,0.661628292,20.70737191,378,0.296215262,15,77,normal,info,180,86.77
1/16/2025 19:00,20.6190752,20.17037087,0.44870433,19.29702265,379,0.374941146,15,96,normal,info,189,91.03
1/16/2025 20:00,21.30589807,20.66987298,0.636025089,20.76397403,380,0.161523922,15,0,normal,info,181,87.28
1/16/2025 21:00,21.80180814,21.46446609,0.337342044,21.37793418,381,0.575781015,15,18,normal,info,194,93.25
1/16/2025 22:00,23.19280728,22.5,0.692807284,22.15483147,382,0.162586312,15,23,normal,info,179,86.14
1/16/2025 23:00,24.07908565,23.70590477,0.373180876,24.77320255,383,0.227893098,15,67,normal,info,192,92.54
1/17/2025 0:00,25.06130646,25,0.061306461,25.08171866,384,0.210117686,16,88,normal,info,205,98.77
1/17/2025 1:00,27.14017526,26.29409523,0.846080038,25.72339405,385,0.157263447,16,69,normal,info,173,83.08
1/17/2025 2:00,27.62896883,27.5,0.128968835,27.85521227,386,0.718242026,16,26,normal,info,202,97.42
1/17/2025 3:00,29.21920837,28.53553391,0.68367446,28.36494436,387,0.080516353,16,47,normal,info,179,86.33
1/17/2025 4:00,29.52206008,29.33012702,0.191933065,29.17003051,388,0.003468459,16,75,normal,info,200,96.16
1/17/2025 5:00,30.09054073,29.82962913,0.260911602,29.72188024,389,0.861317596,16,9,normal,info,197,94.78
1/17/2025 6:00,30.57423629,30,0.574236286,28.99185284,390,0.243711696,16,90,normal,info,184,88.52
1/17/2025 7:00,30.43650481,29.82962913,0.606875676,29.56136583,391,0.160699326,16,84,normal,info,183,87.86
1/17/2025 8:00,29.38439733,29.33012702,0.054270308,29.46949323,392,0.857487557,16,57,normal,info,206,98.91
1/17/2025 9:00,28.89148192,28.53553391,0.355948011,28.651572,393,0.721819737,16,22,normal,info,193,92.88
1/17/2025 10:00,27.85004398,27.5,0.350043983,27.61708603,394,0.498267257,16,95,normal,info,193,93
1/17/2025 11:00,26.76731166,26.29409523,0.473216431,26.31432672,395,0.190088792,16,95,normal,info,188,90.54
1/17/2025 12:00,25.51295907,25,0.512959069,24.93378721,396,0.232568541,16,83,normal,info,186,89.74
1/17/2025 13:00,23.75020359,23.70590477,0.044298811,22.72463803,397,0.27438709,16,72,normal,info,206,99.11
1/17/2025 14:00,22.70237963,22.5,0.20237963,22.88081969,398,0.410062448,16,26,normal,info,199,95.95
1/17/2025 15:00,23.35804319,21.46446609,0.511570459,21.57566,399,0.508851645,16,17,trend_deviation,critical,187,89.77
1/17/2025 16:00,20.87056285,20.66987298,0.200689866,21.49242646,400,0.078239892,16,4,normal,info,199,95.99
1/17/2025 17:00,20.55875933,20.17037087,0.388388459,20.92453892,401,0.63007315,16,84,normal,info,192,92.23
1/17/2025 18:00,19.9794135,20,-0.020586503,19.53969185,402,0.046033782,16,6,normal,info,207,99.59
1/17/2025 19:00,20.29979859,20.17037087,0.12942772,20.38287953,403,0.11676636,16,53,normal,info,202,97.41
1/17/2025 20:00,20.76780779,20.66987298,0.097934813,20.73225491,404,0.307637608,16,92,normal,info,204,98.04
1/17/2025 21:00,22.18660854,21.46446609,0.72214245,21.44694423,405,0.485028195,16,84,normal,info,178,85.56
1/17/2025 22:00,22.99894788,22.5,0.498947884,22.63531301,406,0.346449378,16,64,normal,info,187,90.02
1/17/2025 23:00,24.23475014,23.70590477,0.528845367,23.88534758,407,0.370713564,16,15,normal,info,186,89.42
1/18/2025 0:00,25.67142326,25,0.671423256,24.23685268,408,0.229957384,17,2,normal,info,180,86.57
1/18/2025 1:00,26.3216275,26.29409523,0.027532272,25.44082093,409,0.442364799,17,98,normal,info,207,99.45
1/18/2025 2:00,28.13089276,27.5,0.63089276,27.42031895,410,0.278585173,17,85,normal,info,182,87.38
1/18/2025 3:00,29.24510325,28.53553391,0.709569347,28.45515586,411,0.302902045,17,4,normal,info,178,85.81
1/18/2025 4:00,29.63952102,29.33012702,0.309393999,29.75488801,412,0.054626289,17,92,normal,info,195,93.81
1/18/2025 5:00,30.46157434,29.82962913,0.631945206,29.72725512,413,0.013815476,17,43,normal,info,182,87.36
1/18/2025 6:00,29.98866804,30,-0.011331964,29.89503851,414,0.360800393,17,77,normal,info,207,99.77
1/18/2025 7:00,30.38880257,29.82962913,0.559173441,30.22786341,415,0.166182284,17,99,normal,info,185,88.82
1/18/2025 8:00,29.65717297,29.33012702,0.327045954,29.7578092,416,0.540523859,17,17,normal,info,194,93.46
1/18/2025 9:00,28.96271668,28.53553391,0.427182769,28.75337546,417,0.785267561,17,93,normal,info,190,91.46
1/18/2025 10:00,28.27680564,27.5,0.776805643,28.15190863,418,0.358116217,17,60,normal,info,175,84.46
1/18/2025 11:00,26.81429991,26.29409523,0.520204689,26.05616369,419,0.693387528,17,55,normal,info,186,89.6
1/18/2025 12:00,25.24235479,25,0.242354792,24.96811277,420,0.445961116,17,68,normal,info,198,95.15
1/18/2025 13:00,24.17579194,23.70590477,0.469887168,24.26206819,421,0.161236808,17,42,normal,info,188,90.6
1/18/2025 14:00,23.02043877,22.5,0.520438772,22.89132502,422,0.878619056,17,62,normal,info,186,89.59
1/18/2025 15:00,22.28634015,21.46446609,0.821874059,21.89614435,423,0.93341143,17,45,normal,info,174,83.56
1/18/2025 16:00,21.2675688,20.66987298,0.597695815,20.72073966,424,0.997135225,17,72,normal,info,183,88.05
1/18/2025 17:00,20.69909222,20.17037087,0.528721351,20.06881,425,0.482499375,17,34,normal,info,186,89.43
1/18/2025 18:00,20.69642136,20,0.696421362,20.27568985,426,0.391390026,17,31,normal,info,179,86.07
1/18/2025 19:00,20.61509358,20.17037087,0.444722714,20.78554973,427,0.127376033,17,25,normal,info,189,91.11
1/18/2025 20:00,21.28898429,20.66987298,0.619111306,21.16101672,428,0.178373663,17,23,normal,info,182,87.62
1/18/2025 21:00,21.68908954,21.46446609,0.224623444,20.88310526,429,0.369161544,17,75,normal,info,198,95.51
1/18/2025 22:00,42.61408202,22.5,0.114082022,22.52182182,430,0.432483388,17,4,out_of_range,critical,203,97.72
1/18/2025 23:00,24.15178848,23.70590477,0.445883703,23.17619407,431,0.985095523,17,62,normal,info,189,91.08
1/19/2025 0:00,23.70590477,25,-0.042276143,24.70146167,432,0.331226516,18,29,stuck_value,warning,206,99.15
1/19/2025 1:00,26.9836839,26.29409523,0.689588673,27.23815066,433,0.565051586,18,92,normal,info,179,86.21
1/19/2025 2:00,27.86321104,27.5,0.363211037,27.09837888,434,0.911132811,18,12,normal,info,193,92.74
1/19/2025 3:00,28.60355252,28.53553391,0.06801861,27.72967537,435,0.459908922,18,90,normal,info,205,98.64
1/19/2025 4:00,29.68950344,29.33012702,0.359376418,29.1627114,436,0.840642945,18,72,normal,info,193,92.81
1/19/2025 5:00,30.29744914,29.82962913,0.467820011,30.02973833,437,0.106999971,18,45,normal,info,188,90.64
1/19/2025 6:00,29.96338786,30,-0.036612136,30.30849501,438,0.461492961,18,12,normal,info,206,99.27
1/19/2025 7:00,30,29.82962913,0.586966772,29.93706149,439,0.674503779,18,15,stuck_value,warning,183,88.26
1/19/2025 8:00,29.60831771,29.33012702,0.27819069,28.35162815,440,0.930443742,18,41,normal,info,196,94.44
1/19/2025 9:00,28.96406737,28.53553391,0.42853346,28.9528455,441,0.868589142,18,91,normal,info,190,91.43
1/19/2025 10:00,27.79915639,27.5,0.299156389,27.88197495,442,0.197543889,18,82,normal,info,195,94.02
1/19/2025 11:00,26.31218016,26.29409523,0.018084932,25.49960042,443,0.175140634,18,22,normal,info,207,99.64
1/19/2025 12:00,25.30142708,25,0.30142708,24.40035879,444,0.938771611,18,0,normal,info,195,93.97
1/19/2025 13:00,24.24620034,23.70590477,0.540295566,23.52663096,445,0.20859332,18,47,normal,info,185,89.19
1/19/2025 14:00,22.69346295,22.5,0.193462954,22.96020965,446,0.00925392,18,98,normal,info,200,96.13
1/19/2025 15:00,21.82818581,21.46446609,0.363719716,21.24735348,447,0.286200397,18,71,normal,info,193,92.73
1/19/2025 16:00,21.2650268,20.66987298,0.595153817,20.50487947,448,0.736205977,18,83,normal,info,183,88.1
1/19/2025 17:00,20.60743215,20.17037087,0.437061283,19.76182314,449,0.791189766,18,52,normal,info,190,91.26
1/19/2025 18:00,20.49918288,20,0.499182878,19.25607531,450,0.665850609,18,82,normal,info,187,90.02
1/19/2025 19:00,20.9089021,20.17037087,0.738531236,21.13915223,451,0.515279624,18,26,normal,info,177,85.23
1/19/2025 20:00,20.82146141,20.66987298,0.151588432,20.68218208,452,0.693600223,18,12,normal,info,202,96.97
1/19/2025 21:00,20.66987298,21.46446609,0.77093819,22.20754571,453,0.499667292,18,98,stuck_value,warning,176,84.58
1/19/2025 22:00,22.8027199,22.5,0.302719902,21.80111537,454,0.324465491,18,62,normal,info,195,93.95
1/19/2025 23:00,24.15916077,23.70590477,0.453256,23.96021056,455,0.99611517,18,19,normal,info,189,90.93
1/20/2025 0:00,25.16524236,25,0.165242362,25.42841093,456,0.311051769,19,51,normal,info,201,96.7
1/20/2025 1:00,26.86112874,26.29409523,0.567033518,25.81833835,457,0.273317223,19,60,normal,info,184,88.66
1/20/2025 2:00,27.59670357,27.5,0.096703567,28.01988114,458,0.771370779,19,3,normal,info,204,98.07
1/20/2025 3:00,28.86917534,28.53553391,0.333641434,28.66869376,459,0.080919412,19,72,normal,info,194,93.33
1/20/2025 4:00,29.77363528,29.33012702,0.443508257,29.76733011,460,0.015623778,19,4,normal,info,189,91.13
1/20/2025 5:00,30.20852043,29.82962913,0.378891303,29.94471223,461,0.648110588,19,52,normal,info,192,92.42
1/20/2025 6:00,30.56390493,30,0.563904932,30.60771491,462,0.312285576,19,9,normal,info,184,88.72
1/20/2025 7:00,30.67823605,29.82962913,0.848606921,29.47291243,463,0.187246949,19,36,normal,info,172,83.03
1/20/2025 8:00,29.72212231,29.33012702,0.391995288,29.81910291,464,0.992908192,19,89,normal,info,192,92.16
1/20/2025 9:00,29.08365024,28.53553391,0.548116334,28.66446471,465,0.796301896,19,66,normal,info,185,89.04
1/20/2025 10:00,28.0249171,27.5,0.524917104,26.87762509,466,0.698577929,19,62,normal,info,186,89.5
1/20/2025 11:00,26.94163906,26.29409523,0.647543831,26.49629499,467,0.975652131,19,99,normal,info,181,87.05
1/20/2025 12:00,25.39295894,25,0.39295894,24.74196774,468,0.782942041,19,15,normal,info,191,92.14
1/20/2025 13:00,24.4019442,23.70590477,0.696039423,22.95044249,469,0.665965618,19,27,normal,info,179,86.08
1/20/2025 14:00,22.86378914,22.5,0.363789145,21.99505975,470,0.621839586,19,47,normal,info,193,92.72
1/20/2025 15:00,22.10833493,21.46446609,0.643868839,21.06094767,471,0.230599435,19,91,normal,info,181,87.12
1/20/2025 16:00,21.43436672,20.66987298,0.764493735,20.51321169,472,0.402274624,19,18,normal,info,176,84.71
1/20/2025 17:00,20.5178788,20.17037087,0.347507929,19.96404341,473,0.19056124,19,96,normal,info,193,93.05
1/20/2025 18:00,20.67906866,20,0.67906866,20.16630638,474,0.941144947,19,25,normal,info,180,86.42
1/20/2025 19:00,20.58713941,20.17037087,0.416768538,20.29440317,475,0.573576088,19,3,normal,info,190,91.66
1/20/2025 20:00,21.22000529,20.66987298,0.550132309,20.55377698,476,0.852347801,19,48,normal,info,185,89
1/20/2025 21:00,21.96982539,21.46446609,0.505359294,21.99201861,477,0.280184801,19,27,normal,info,187,89.89
1/20/2025 22:00,23.24318737,22.5,0.743187369,22.06043195,478,0.743076135,19,37,normal,info,177,85.14
1/20/2025 23:00,24.10344209,23.70590477,0.397537316,24.24420801,479,0.545696076,19,75,normal,info,191,92.05
1/21/2025 0:00,25.50998548,25,0.509985478,25.49839888,480,0.712805592,20,36,normal,info,187,89.8
1/21/2025 1:00,27.25886402,26.29409523,0.964768793,26.15287097,481,0.28964601,20,76,normal,info,168,80.7
1/21/2025 2:00,28.18842018,27.5,0.688420184,27.02819914,482,0.335461914,20,66,normal,info,179,86.23
1/21/2025 3:00,28.72733862,28.53553391,0.191804715,28.89790132,483,0.760210522,20,43,normal,info,200,96.16
1/21/2025 4:00,30.12415226,29.33012702,0.794025242,28.72105281,484,0.409386837,20,83,normal,info,175,84.12
